text,label
"Si, estoy bastante en contra de cierto tipo de espiritualidad que anima a la gente a dedicarse a la contemplación.",1
Yo planteo el #WeToo (Nosotros También).,0
"Esto es, no nos ceñimos a un modelo único, sino que nos adaptamos a lo que necesita tu compañía.",0
Fue la Revolución Industrial la que nos trajo la velocidad de la urbe y cambió radicalmente nuestro ritmo de vida.,0
Los ojos son la parte más expresiva y evi 20 dente del cuerpo.,1
"A la luz de lo que está ocurriendo con la estructura del Estado y el número de funcionarios en continuo aumento, no es previsible que disminuya su poder.",1
"Es muy común que los niños de una escuela Waldorf se diviertan con los juguetes que les han hecho sus padres, ya que otra característica de estos centros es que los padres están decididos a implicarse varias horas a la semana en la educación de sus hijos.",1
"Sin embargo, el objetivo de erradicar la pobreza a la mitad para el 2015 parece difícil de conseguir si no se toman medidas drásticas al respecto.",1
"Se trata de una imagen sesgada, simplificada y muy alejada de la diversidad que caracteriza al universo juvenil, pese a lo cual, y en la medida en que la publicidad abusa de ella, la refuerza y acaba convirtiéndola en el referente indiscutible para muchos, incluidos los jóvenes, que perciben que es el modelo con el cual la sociedad espera que se identifiquen.",1
"Ello ahorraría dinero al Sistema Nacional de Salud y repercutiría en el bienestar integral del paciente, al implicar a la persona y a su entorno en actividades placenteras.",1
"Dos periodistas, una arqueóloga y un investigador italiano se ven envueltos en una peligrosa aventura tras descubrir un códice del siglo IV.FERNÁNDEZ ÁLVAREZ, M. (2010): España.",1
"Otra conclusión que se desprende de este estudio es que la preocupación de las personas que se adentran en edades avanzadas no debe centrarse tanto en el estado de salud como en el cuidado y cultivo de actitudes positivas, ya que estas actitudes pueden ser más importantes que el estado de salud corporal para alcanzar el envejecimiento adecuado.",1
"Mi operador Movistar me ha tratado bien y me ha ofrecido la devolución de parte del dinero (si no se sintieran responsables, no creo que me hubieran devuelto nada), aun así, voy a poner una denuncia a la junta de consumo de mi ciudad.",1
• Si está tomando diuréticos.,0
"El presidente de la Fundación Dieta Mediterránea, Luis Serra, ha explicado que «la variedad de nutrientes en forma de hidratos de carbono, proteínas, ácidos grasos esenciales, vitaminas y minerales, hacen del pan un alimento que tiene que formar parte de toda alimentación saludable».",1
"Disfrutaremos de ella a través de nove-las, cuentos, obras dramáticas, en vivo o a través de los medios de difusión masiva.",1
"Marina Cruz Santana es una apasionada de los videojuegos, el anime, el manga, la música y la lectura, y sueña con dedicarse en un futuro a traducir de manera profesional videojuegos o cómics.",1
"Programa detallado del curso, con fechas de inicio y finalización, número de horas lectivas, horario y lugar donde se va a impartir y material necesario para su desarrollo.",1
La segunda pieza del rompecabezas fue la producción americana de plata.,1
"Arrojar granos de arroz, nueces o confites a los novios en las bodas es parte de un antiguo rito de fertilidad y prosperidad, ya que son granos que dan vida.",1
"• Para proteger las cervicales, conviene usar una almohada ni muy fina ni muy gruesa: su función es mantener el cuello alineado con la columna.",0
"Durante el tratamiento, se han notificado casos de retención de liquidos e hinchazón (especialmente en tobillos y piernas), aumento de la presión sanguínea e insuficiencia cardiaca.",1
"La existencia de este fenómeno es un efecto lateral de la libertad y el mercado, dos conquistas básicas de la civilización.",1
El resultado es agotador.,0
"tenemos que aprender a ""ganarle al tiempo"".",0
"Las sociedades gestoras de los derechos de autor no pueden contratar a un millón de inspectores para que trabajen velando por la seguridad y el control, pero si existe un millón de jóvenes que tumban la página web de la SGAE, cada vez que se lo propongan, de una forma legal.",1
"Además, como no estamos siempre juntas, tenemos más ganas de vernos.",0
"De haber continuado esa proporción de muertes en el siglo xx, nos habríamos encontrado con 2000 millones de víctimas, en lugar de los cien millones registrados.",1
"Para confirmarlo, basta constatar un hecho esclarecedor, como es el que los propios jóvenes atribuyen a estos medios una importancia en su socialización superior, incluso, a la de instituciones que, como los centros edu-cativos, han tenido tradicionalmente un papel central en los procesos socializadores.",1
"Se necesitan soluciones inmediatas y, ante todo, efectivas.",0
"Si puedes, estiras totalmente las piernas.",0
vo sentia que le estaba protegiendo con mi hechizo verbal de los graves peligros que le aguardaban.,0
"La tercera intervención trató el tema de la crisis de la deuda soberana en el área del euro, resaltando que la fatiga del sistema fiscal deja a los gobiernos en posiciones muy vulnerables.",1
Nos hemos dado cuenta de que es mejor para nuestra relación de pareja.,1
"Se trata del ts'uh kúh, que viene a significar dar patadas a un balón de cuero.",1
El humor chabacano de la cadena es una ofensa contra el buen gusto.,1
"Por otro lado, se ha incrementado la separación de las parejas; existe violencia dentro de la familia, así como un mayor abandono y olvido de los ancianos, a veces considerados una carga.",1
Emitimos 6000 millones de toneladas de COz y en la atmósfera hay 750000.,1
"Para eliminar los posibles organismos que viven en ellas, las aguas son tratadas con aditivos desinfectantes como el cloro o el ozono, pero los organismos mutan, crean resistencias, y cada vez hay que utilizar más cloro.",1
"Soy muy indepen-diente, se lo que quiero y me siento plena asi, pero reconozco que a veces echo de menos el cariño, organizar cosas con otra persona, tener una familia..",0
Flexionas las rodillas y apoyas bien los pies en el suelo.,0
Planificar lo que vamos a hacer durante el día y priorizar tareas.,0
"Sin embargo, más allá de los procesos comunes, existe una serie de particularidades locales del tránsito de los jóvenes hacia la vida adulta.",1
"El deportista ha de mantener un comportamiento correcto y buena disponibilidad con los medios de comunicación, personal de la organización, etc., cuando estén representando a la Federación en cualquier evento (competi-ción, concentración, actos oficiales, etc.).",1
"La red de redes ha generado, en muy poco tiempo, una serie de grandes cambios que están dejando obsoletos los modelos tradicionales del ocio audiovisual.",1
"En el Reino Unido, en noviembre, un hombre fue acusado falsamente de pederastia en Twitter.",1
"Ya lo dijo Carlos Sainz: «No soy supersticioso, pero los gatos negros no me han gustado nunca».",0
No entiendo cómo esto es posible.,0
Al principio fue muy duro no tener pareja.,0
"En mi opinión, el verdadero sentido se encuentra en la paz del espíritu, en la armonía con uno mismo y con el entorno en el que vive.",1
"No es una tarea fácil, ya que de ello dependerá que elija el camino con el que se sienta realizado a corto y a largo plazo.",1
Y sin embargo ni hizo severo el primero ni dejó rígido el segundo.,0
"La mesa de planchar debe quedar a una altura adecuada, entre la cadera y el ombligo.",1
"Y entonces, ¿para qué darlo todo a una compañía a la que no importas nada?",0
Los pueblos que han sido grandes pueden volver a serlo.,0
"En la India se desarrolló un teatro y una cultura muy física, que va directamente a los sentimientos y emana religiosidad.",0
"La publicidad refuerza la asociación que se establece entre el consumo de diversos bienes y servicios y el logro de objetivos como la realización personal, el éxito social, el disfrute de la vida o la propia felicidad, por citar algunos de los más relevantes.",1
Había una vigilancia estricta de la castidad; las relaciones fuera del matrimonio se sancionaban severamente.,0
"A pesar de que la proporción parezca pequeña, el aporte de calorías puede subir mucho más, ya que 1 g de grasa contiene 9 Kcal, mientras que 1 g de proteína o de hidrato de carbono posee 4 Kcal.",1
"No olvides que los ejercicios de calentamiento y estiramiento, cuando se hacen a diario, le dan a tu cuerpo la flexibilidad y fuerza necesarias para bailar con precisión y fluidez.",1
Valdría la pena reaccionar antes de que sea demasiado tarde.,0
Y algunos de ellos se han dado cuenta después de meses de estar pagando por estos servicios por haber atendido solo a vla cifra final y no estudiar el desglose.,1
"Si hacemos caso de lo que dicen, la soja debe de ser algo así como la panacea universal.",0
"De acuerdo a estimaciones recientes, ciento ochenta y cuatro países independientes del Globo poseen unos seiscientos grupos linguísticos y más de cinco mil étnicos .",1
Los reclutadores ven con buenos ojos que los candidatos tengan afición por los viajes y que conozcan varias partes del mun-do.,1
"Y la dieta también se fija, y mucho, en la preparación de los alimentos.",0
En Iquique se puede arrendar una casa por unos 150000 pesos.,0
La versión española existe desde 2009.,1
"Una de ellas es un material formado por hierro, silicio y azufre.",1
"La vid encontró en la zona central de Chile un hábitat ideal, por su clima mediterráneo de inviernos lluviosos y veranos calurosos, y su producción fue creciendo, llegando al punto de que Felipe II decretó prohibir nuevas plantacio-nes.",1
"A la vez que elabora el relato biográfico, la historia principal se va trabando con el relato mismo de la operación historiográfica, mostrando la manera en que trabaja el historiador: sus dudas, hipótesis fallidas, hallazgo fortuitos; en resumidas cuentas, su pasión.",1
Al final del artículo la encontré.,1
De esta forma ayudará a proteger el medioambiente.,1
"Sin embargo, esta forma representaba un aislamiento para ellas, ya que tejer redes de amistad y solidaridad fuera del hogar donde trabajaban podía resultar complicado.",1
Las asociaciones de consumidores llevamos cientos de denuncias formuladas contra este tipo de empresas.,1
"Las cargas demoledoras que acompañan al exceso de responsabilidades familiares, sociales, profesionales y personales, así como (para-dójicamente) el menor poder social, político y económico hacen que se establezcan tensiones crónicas que perpetúan un hábito de pensamiento y resolución de conflictos constante.",1
"En el fondo, y más evidentemente en la forma, podemos apreciar que toda fiesta popular, para que lo sea en toda su extensión, ha de contar con dos elementos esenciales: la alegría y la comida.",1
"El terrible temblor pronto origina un tsunami que se retroalimenta cuanto más se acerca a la costa y es este último, más que el terremoto, la causa de la destrucción masiva.",0
El origen del patinaje sobre hielo se remonta a la Holanda del siglo xiv.,1
"El incremento de la productividad logrado por países industrializados se fundamenta en un patrón de competitividad basàdo en la innovación, la calidad y la productividad.",1
Empecé a comunicarme con transparencia y honestidad.,1
"Una banda de mú-a, seguida del clásico tambor y la gaita, los acompaña hasta la plaza de la Ribera.",1
"Otra prohibición se decretó durante el régimen napoleónico en España, a comienzos del siglo XIX, al considerar que el vino producido en Chile competía en precio con el producido en España.",1
"Con la Revolución francesa y la Revolución Industrial, el mundo cambia de signo y la fisonomía de la ciudad vuelve a cambiar acorde a los nuevos tiempos.",1
"Sin más intención que formamos como Profesores de la Universidad Católica y hacernos historiadores peruanos con voz en la cátedra y obra en los libros, nos adentró en el pasado, señalándonos los escollos de ese mar proceloso y cautivante.",1
"Esta frase, que bien puede aplicarse al francés, alemán o cualquier otra lengua, es frecuente entre los estudiantes de un idioma extranjero.",1
Llega el mail con un adjunto.,1
"En Chile, el fenómeno posee un ritmo creciente.",0
"Te encuentras con la información sin buscarla y con noticias que, además, ya han sido seleccionadas previamente por alguien.",0
"En cuanto a España, el panorama a finales de siglo presenta unas condiciones más áridas, con un elevado aumento de la temperatura media, un descenso de precipitaciones y un mayor número de sequías e inundaciones.",1
"Cuando eres joven, lo agradeces, es una aventura y toda una experiencia empresarial.",0
"Y entre ellas, la Confederación Española de Organizaciones de Amas de Casa, Consumidores y Usuarios (CEACCU) destaca el incremento de las quejas presentadas por ciudadanos que al mirar sus facturas se han encontrado con que les han cobrado servicios no contratados: buzones de voz, acceso a Internet...",1
"Muchas personas creen que basta con dedicar una parte de su tiempo a hacer ejercicio, pero no debemos olvidar un elemento importante para sentirnos bien: la postura corporal.",1
"Esta percepción negativa que tienen las mujeres crece con la edad, y a medida que desciende el estatus socioeconómico y el nivel de estudios terminados.",1
No creo que haya método mejor que el montessoriano para sensibilizar a los niños en las bellezas del mundo y para despertarles la curiosidad por los secretos de la vida.,1
"Cuando el cuello se proyecta anteriormente, la musculatura del mismo y de la escápula es afectada, provocando una postura anormal en la que los hombros se curvan y el pecho se hunde.",1
"Si tus interlocutores son flexibles, podrás ahorrar hasta un 50% en el billete de avión, dependiendo de la hora del vuelo.",1
"Al final se encuentra con que su única solución es acudir a tiendas especiales de tallas grandes que le quedarán bien de medida, pero que, normalmen-te, no responden al estilo propio de la juventud.",1
"El exlegislador jamás fue propietario de esa casona de la calle Charcas, donde vivió desde 1894 hasta su muerte, en 1965.",1
La verdad es que no tenemos ninguna envidia de la forma de vida de algunos de nuestros amigos.,1
La contaminación lumínica ya se considera un factor dañino en las ciudades a la altura de la polución.,1
"El mismo fenómeno se advirtió entre otros grupos étnicos, como los esquimales.",0
"En ese caso, conviene ir al registro de la propiedad para saber a quién pertenece la vivienda.",1
"El panorama actual no es muy diferente, pues la causa principal de la contaminación acústica es el tráfico.",0
"Las partes convienen que, de producirse el fallecimiento del arrendatario una vez transcurridos dos años desde la firma de este contrato, no será de aplicación el régimen de subrogación mortis causa que regula el Art.",1
"De los países participantes, Estados Unidos y Finlandia tenían el consumo más elevado de productos animales, grasa saturada y coles-terol, además tenían el porcentaje más alto de muerte por enfermedades cardiovasculares.",1
Este libro cubre cualquier cosa que se imagine.,0
"Uno de los descubrimientos de más impacto de dicho estudio y que serviría para dar nombre a la dieta mediterránea fue que los habitantes de Creta, que obtenían más del 40% de sus calorías del consumo de grasas, presentaban el más bajo índice de colesterol y enfermedades asociadas (según la población, el porcentaje de muertes por este motivo es 57 veces menor que en Finlandia).",1
"Hay hoteles magníficos donde una vez hubo viviendas, museos donde hubo palacios y restaurantes donde hubo villas burguesas.",1
"La contaminación de ríos y capas freáticas debido a la filtración de substancias industriales, detergentes, etc., está perjudicando al débil sistema biológico que es el agua.",1
• Los gastos de tratamientos radiológicos son reembolsables si el paciente ha sido remitido al especialista por el médico que le trate.,1
"Pero también está Singapur, pequeña isla en el estrecho malayo, que supo salir de la carencia total al éxito en el escenario global.",1
El diseño de estos espacios públicos es cada vez más importante para el desarrollo a largo plazo y para el bienestar de la población.,1
Los consumidores lo quieren y lo necesitan.,0
"Gracias a este curso he podido tener la seguridad de enfrentarme al proceso de enseñanza y he aprendido mucho de mis errores, lo que me ha dado una seguridad sin la cual se hace todavía más difícil la búsqueda de empleo.",1
"Entre estos documentos se incluyen informes de evaluación de proyectos, informes económicos y de sectores, informes de evaluación y estudios, estudios de países y documentos de trabajo (incluidos los documentos de trabajo para la investigación de políticas).",1
Sobre todo si aspiran a convencernos.,0
"El ""efecto kamikaze"" vuelve a traernos la sospecha de que como escribió Norbert Elias la muerte es un problema de la vida.",1
"Tanto esa noche, como la precedente, tiene lugar una verbena popular cuya ubicación ha ido cambiando de emplazamiento según qué épocas, desde que tuvo lugar la primera romería hace ahora sesenta años.",1
"La cultura tradicional ha sabido integrar secularmente todos los contrarios: a los periodos festivos siguen épocas de penitencia, a estas de nuevo los festivos; al Carnaval sigue la Cuaresma, a esta la Semana Santa, a esta última el estio festivo.",1
Vio que era clave integrar a una población mayoritariamente china con los que tenían sus ancestros en Malasia o la India.,1
Pero hay más.,0
"Es decir, que en vez de razonar, se puso a la defensiva, convirtiendo nuestra conversación en un ataque personal.",1
"Según un estudio realizado en Australia hace un par de años, existe una correlación entre las horas que la gente dedica a las redes sociales y el grado de soledad que siente en su vida.",1
"""La inmensa mayoria de la derecha española renegó de la democracia durante la República y. desde luego, durante la guerra...",1
Era ya un espejismo de grandeza que florecía en un mar de pobres.,1
"En caso de que por lesión, enfermedad o cualquier otra causa, se diese el incumplimiento de asistencia a las competiciones y controles, el deportista informará al director técnico, quien adoptará las medidas oportunas.",1
"Este tratamiento se aplica a lo largo de un periodo de tiempo, en sesiones normalmente semanales de una hora de duración aproximada-mente.",1
"a) La imagen del cuerpo humano ha sido base, fundamento y motivo de inspiración en todas las manifestaciones artísticas, desde las escuetas y abstraídas figuras rupestres en las cuevas de Altamira y Lascaux, pasando por las regordetas virgenes de Dordogne y Willendorf, las hieráticas figuras egipcias, la rigidez de la estatuaria arcaica griega, la fría proyección, pero perfecta del periodo clásico o heleno, el dramatismo helenístico, la distancia y frialdad del románico y el gótico, la exuberante belleza del Quatrocento y el Cinquecento, el misterio de los juegos de luces y sombras del Barroco, la reprimida belleza del Neoclasicismo, el exotismo del Romanticismo, la simpleza del Realismo, la imprecisa imagen del Impresionismo, la ruptura y proyección desbordante y onírica de los istmos y movimientos del siglo xc, es el cuerpo humano el centro de toda la individualidad del propio ser humano.",1
"Ya lo he dicho y ahora lo repito: porque puede que no sirva de mucho al Tercer Mundo pero sí le sirve a España y a Europa, pues nada hace tanta falta en estos momentos a la cultura democrática como esa inyección de entusiasmo cívico y de fe en los métodos pacíficos de acción para cambiar las políticas de los gobiernos.",1
"Los marineros de Cook quedaron fascinados por el tatau polinesio y, de esta forma, empezó la tradición universal del tatuaje marinero y militar.",1
La otra herramienta prioritaria fue la educación.,0
"Está rodeada por tres volcanes, desde los cuales hay unas impresionantes vistas de la región.",1
"para verse en casa, etc.) de una manera diferente a como se hacía hace tan solo 10 años y antes de.",1
"Según un estudio publicado en la revista científica Procee-dings of the National Academy of Sciences, el bombardeo de mensajes que hoy se multiplica a través de las redes sociales anula la capacidad de empatía y de discernimiento moral que requieren las decisiones que hay que tomar cada día.",1
He guardado para el final la razón más decisiva y difícil de creer.,0
"En una palabra, la identidad de Chile -lo que se llamó a veces la ""raza chilena""- se constituiría por la supresión de lo indígena.",1
Nos preocupan dos cosas.,0
"En el panorama educativo tradicional, la formación del arquitecto se basaba en la adquisición de información y conocimiento.",1
"José Ramón Andrés, más conocido como Jos Andres, nació en Mieres (Asturias) en 1969, pero se crio en Cataluña.",0
"El primer Maestro que yo tuve (y sigue siéndolo) fue José Agustín de la Puente, quien nos dio, a la vez, una formación moderna y clásica.",0
Probablemente trabajaba en alguna de las bases militares y antes de regresar a su país habría querido darse una vuelta por la costa.,1
Se metía en el cuarto de baño ataviado de simple mortal y salía convertido en un personaje fabuloso que además se dedicaba a algo muy raro y muy peligroso.,1
"La respuesta educativa a este nuevo alumnado se enmarca dentro del principio de atención a la diversidad, cuyo objetivo es su desarrollo individual e integración social en el marco de una escuela para todos.",1
"Se trata de un hecho real del que fui testigo y del que rápidamente imaginé la prehistoria, lo que sucedió antes del momento en que vi a aquellas personas por primera vez, pero del que no consigo ver con claridad el final.",1
Nuestros colaboradores pueden trabajar desde casa y confiamos en ellos cuando nos dicen que están enfermos.,0
Este es el ranking de las cuatro empresas que mejor han entendido la conciliación.,0
El arrendatario deberá respetar y cumplir en todo momento las normas por las que se rige la comunidad de propietarios de la que forma parte el piso arrendado.,1
"Por lo visto, en un principio se creyó que aliviaba los síntomas de la menopausia, porque las japonesas no sufren sus característicos sofocos.",0
"Entendida la comunicación como servicio público, el periodismo debe asumir el reto de comunicar los impactos ya inevitables y las políticas de respuesta precisas a través de una información de calidad.",1
"Tras estallar el caso Wenstein, dijo Woody Allen que temía ""un ambiente de Salem donde cualquier hombre que guiñe el ojo a una mujer en la oficina tenga que llamar de repente a su abogado para defenderse"".",1
No te obsesiones demasiado con los resultados; disfruta el momento presente.,0
"sin dejar entrever sus puntos débiles, con lo que proyecta una visión idealizada de uno mismo.",0
"Los especialistas en salud laboral acuñaron un nuevo término para referirse a los adictos a su teléfono inteligente: los crackberries que no pueden dejar de contestar llamadas, o enviar y recibir mensajes desde sus aparatitos sin importarles cuándo ni dónde: en medio de una reunión, una conferencia, en el cine y hasta en el baño.",1
Queda claro que muchos escépticos de este formato comienzan a darse por vencidos y aceptan que las posibilida 2des de las nuevas tecnologías pueden ser muy amplias.,1
"Espero que me podáis ayudar, porque va estoy cansada de mirar páginas en internet y no encuentro nada que se ajuste a lo que busco.",0
"Formas geométricas puras, superficies despejadas, repetición y un número mínimo de elementos de composición son las obsesiones estéticas predominantes que se observan en estos trabajos.",1
"Se trata de propuestas ajenas al circuito tradicional, que se destacan porque exhiben colecciones raras, por su valor histórico o por su arquitectura.",1
Los aztecas creian que las almas continuaban viviendo en un lugar llamado Mictlán o Lugar de la Muerte.,0
¿Es una potencia o una impotencia; el cuello del tercer mundo o el rabo del primero?,1
"El mesianismo político latinoamericano nació en 189S en Cuba, cristalizó en Cuba en 1959, y definirá su destino en Cuba, en un futuro cercano.",1
La red está basada en la libre circulación de la información que genera una sociedad que funciona a través del intercambio libre de esa información.,1
"En cambio, puede ayudar a disminuir los efectos dañinos de la polución.",1
Esta actitud refleja una profunda ignorancia y falta de autoconocimiento.,1
"El primero de los ponentes señaló que Polonia es un estado miembro de la Unión Europea sin fecha límite para adoptar el euro, pero que su entrada no se hará de forma inminente.",1
"En relación con la política monetaria, los criterios aplicados hasta la fecha en que se calculaba el tipo de interés en función de los objetivos de inflación, al incentivar el crédito, no han podido evitar las burbuias que se han venido produciendo cada cierto tiempo, con lo que es preciso incorporar criterios anticiclicos en dicha política.",1
El pequeño comercio busca en la proximidad y el trato personal el gancho para sobre-vivir.,1
"Asistí durante un otoño a la escuela de la señorita Leocadia, en la aldea.",1
"Según Rescue Time, organización que se dedica a investigar la incidencia de la tecnología en los hábitos de las personas, quie nes trabaian frente a una computadora se detienen a revisar su bandeja de correo electrónico unas 50 veces por jornada.",1
"Esto ha conducido a la institucionalización de vicios y simulaciones, promoviendo un productivismo sin impacto organizacional ni disciplinario que se asocia directamente con la búsqueda de recursos económicos adicionales.",1
"Sin embargo, hay factores, como la falta de espacios verdes, que sí dependen de dónde viva cada uno.",1
¿Está en peligro el tiempo libre?,1
"Son chicos inteligentes de baja extracción social, poco disciplinados y nada motivados.",0
"El la sufrió, el la leccion».",0
"A los participantes en el estudio se les pidió que evaluaran su envejecimiento en una escala del 1 al 10, siendo 10 un grado de muy buena calidad de vida en la veiez.",1
Me apetece encontrar a alguien con quien recuperar la complicidad.,0
"• Si tiene enfermedades del riñón, del hígado o del corazón o retención de líquidos o ha sufrido alguna de estas enfermedades en el pasado.",1
"Además, con su talento para la ingeniería, sentaron las bases arquitectónicas de edificios y estructuras que caracterizaron el urbanismo occidental durante siglos.",1
Sin olvidarse de que los bancos on-line no suelen cobrar comisiones ni de mantenimiento ni de administración para sus productos como cuentas corrientes y las transacciones por Internet son gratuitas hasta un máximo de 50000 euros.,1
Los medios de comunicación no deben convertir la información sobre el cambio climático en un falso debate entre si este existe o no.,1
"La segunda es que la prolongación de la esperanza de vida disminuyó la agresividad característica de un mundo cruel, donde antes de los 30 años lo más probable era que te comiera una leona.",1
Asociaciones nacionales e internacionales establecen que el mu-sicoterapeuta profesional debe estar capacitado en estas tres áreas.,0
El objetivo es que nuestros colaboradores no tengan ningún motivo para quejarse de sus condiciones laborales.,1
"Como consecuencia de este cambio, los momentos de ocio han sido devo rados por la vorágine laboral.",1
"Se trata de hacer cosas tan sencillas como dar paseos por la orilla del mar, comer alimentos que aporten salud a nuestro cuerpo y tomarnos nuestro tiempo para saborearlos, practicar yoga o meditación para combatir el estrés, aprender nuevos hábitos de respiración, dar y recibir masajes...",1
El ocio ha muerto.,0
"Eso sí, sus en: ñanzas se hallan a medio camino entre la economía y la autoayuda.",1
Nadie ha demostrado que el ser humano sea el culpable.,0
"Nuestra apuesta se basará, además, en la oferta de una proaramación variable.",0
"Repsol: lornada laboral establecida, flexibilidad horaria, gestión del tiempo, teletrabajo, beneficios gratuitos asisten ciales, banco del tiempo, creación de un comité de diversidad y conciliación.",1
Los precios de cada sesión oscilan entre 7 euros (sesión de 20 minutos) y 10 euros (sesión de 30 minutos).,1
"A principios de 2021, registró 25 millones de usuarios nuevos en menos de 72 horas.",1
Me encanta que me invite a su casa a cenar y a dormir Nos pasamos la noche hablando de nuestras cosas y probándonos ropa.,1
"Además, aquí aparece la proyección mítica por primera vez el dios se hace hombre, aunque solo sea para enamorar a una mortal.",0
"Entonces, cuando mi padre se iba envuelto en su traje mágico, el gineceo regresaba por el oscuro pasillo hasta la sala.",0
-¿Quién decide qué es arte?,0
La gente regresa al trabajo tras la hora del almuerzo.,1
"O sea, que nos adaptamos a la marca e intentamos transmitir la esencia de cada marca.",1
"Pero lo cierto es que ni siquiera el agua mineral cumple tales características, y mucho menos el agua doméstica.",0
"El tiempo transcurrido desde el seminario celebrado en el CERN el 23 de septiembre, donde la colaboración hizo públicos sus primeros resultados sobre la velocidad del neutrino, ha sido utilizado para comprobar los principales aspectos del análisis de datos y, sobre todo, para realizar nuevas pruebas con el haz de neutrinos establecido por el CERN.",1
Contribución actual de los medios de comunicación y mala interpretación por parte de los pacientes de la cultura sanitaria aportada: hoy en día existe mucha información y «todo el mundo entiende de medicina».,1
Pero nada de eso llegó a término.,1
El objetivo: reformar sus instalaciones para que resulten cómodas y atractivas y ayudar a adaptarse a las nuevas formas de venta.,1
"No me parecía lógico que la letra ""m' se llamara ""eme"", y sin embargo con la vocal siguiente no se dijera ""emea"" sino ma.",0
"Mala utilización de los grupos farmacológicos: es habitual, por ejemplo, la utilización de la molécula paracetamol para procesos inflamatorios cuando su acción antiinflamatoria es nula.",1
"Por eso, yo uso aplicaciones como Read It Later, o lectores de RSS como Feedly o Google Alerts.",0
"Es importante reflexionar para identificar qué cambios son beneficiosos o perjudiciales, para decidir qué tipo de familia queremos para el futuro.",1
"La mayoría son verdaderas chapuzas, y lo que es peor, en muchas de ellas se hace publicidad explícita de ciertos productos.",1
Dispone de un espacio para dejar el vaso y permite tener una mano libre para comer o para saludar a la gente.,1
"Se puede acceder también a un diccionario multilingüe de terminología sobre demografía y salud reproductiva, un directorio mundial de instituciones de población e información de la Conferencia internacional de población y desarrollo.",1
Cada vez que los veo es como si le viera a él reflejado en ellos.,0
"Pena me da ser tan latosa, pero estarán ustedes de acuerdo conmigo en que los anuncios son lo más interesante que uno puede ver en la tele.",0
La metodología de este tipo de clases consiste en sesiones telefónicas que duran entre 20 y 30 mi-nutos.,1
"Cuando el trabajador no puede hacer frente a todas las exigencias de su entorno, empieza a manifestar síntomas tales como cansancio físico y mental, irritabilidad, ansiedad o incluso depresión.",1
"A la llegada de los conquistadores españoles en el siglo XVI, habitaban entre el valle del Aconcagua y el centro de la isla de Chiloé, en el actual territorio chileno.",1
"Y esto, de nuevo, tiene consecuencias nefastas.",0
"La Universidad Católica me dio primero instrucción y formación, después trabajo y posición.",0
"Además, sé que, si estuviera en pareja, no haría muchas de las cosas que hago.",0
"—¡Ah, no es fácil —dijo, con aire misterioso—.",0
"""Y qué cree que debemos hacer para administrar mejor el tiempo?",0
Ocurre que buena parte de nuestra élite cree en el relato que la historiografia conservadora nos legó acerca de la Nación.,1
"Cuando el maestro se dirigía hacia el mapamundi, nos quedábamos atentos como si se iluminase la pantalla del cine Rex.",0
Vivir una vida racional y positiva es lo mejor que nos puede ocurrir.,0
"En virtud de que las emociones son numerosas e indistintas, los funerales exponen toda clase de máscaras y revelaciones.",1
La educación obligatoria refuerza algunos valores familiares tradicionales y modifica otros.,0
"Realmente, somos lo que recordamos de nosotros mismos.",0
"Pronto el pánico se apodera de la capital de Japón, una megaurbe de 36 millones de personas.",1
"Pero para eso, tenemos que aprender a ""ganarle al tiempo"".",0
"• Si dormimos boca arriba, debemos proteger la zona lumbar colocarnos un cojín bajo las rodillas para mantenerlas flexionadas suele funcionar.",0
"Es en la Grecia Clásica, cuando las ciudades empiezan a seguir un plan más or-denado.",0
"Se apunta que vivimos inmersos en un mix de cuño propio que incluye rituales de cultos diversos, saberes (e ignorancias) esotéricos y un catálogo cada vez más variado y exótico de supersticiones de andar por casa.",1
"Se puede pedir consejo a un geobiólogo, que medirá las radiaciones que hay en nuestra casa o nuestra oficina y propondrá cómo eliminarlas.",1
"Es decir, era un espacio temporal de moratoria social o espera que experimentaban algunos grupos sociales, mientras que otros pasaban de la condición de niños a la de adultos (sin vivir la juventud).",1
Por ello determinó primero crear un sistema de viviendas al alcance de los pobres.,1
Asegúrate de llevar alimentos suficientes para el viaje completo.,1
"En comunicación, a veces las palabras son lo de menos.",1
A nuestras supersticiones de siempre se sumaron otras forá-neas.,0
"A ello hay que sumar, en muchos casos, la falta de conocimiento suficiente de la lengua, lo que trajo importantes repercusiones en la comunicación con la familia empleadora, así como en el desarrollo de las tareas que se realizaban fuera del hogar, como el pago de servicios en el banco o la compra de productos en el mercado, etc.",1
"Las actividades propuestas pretenden desarrollar la competencia intercultural, así como la mirada crítica del alumnado ante la situación de la mujer y la inmigración.",1
"Mi madre me había dado 80 euros y me he comprado un montón de cosas: una colonia, una crema contra el acné, dos ""tops"" y dos CD de música clási-ca.",1
"El objetivo de este trabajo es presentar el fenómeno de la inmigración como una realidad social que, como consecuencia, tiene su reflejo en la escuela e implicaciones educativas.",1
Correo del Oyente es uno de los espacios más veteranos de esta emisora.,1
Intentar criminalizarles es pretender ignorar el funcionamiento básico de Internet.,0
"La investigación, dirigida por el profesor Dilip Jeste, señala que el optimismo es más importante para un envejecimiento exitoso que las mediciones tradicionales de salud y bienestar.",1
